date,symbol,decision,reason
2021-07-07,ADANIENT,EXIT,exposure_floor
2021-07-07,JSWSTEEL,REDUCE,exposure_floor
2021-07-07,POWERGRID,REDUCE,exposure_floor
2021-07-08,ADANIENT,REDUCE,exposure_floor
2021-07-08,JSWSTEEL,REDUCE,exposure_floor
2021-07-08,POWERGRID,REDUCE,exposure_floor
2021-07-09,ADANIENT,EXIT,exposure_floor
2021-07-09,JSWSTEEL,REDUCE,exposure_floor
2021-07-09,POWERGRID,REDUCE,exposure_floor
2021-07-09,RELIANCE,REDUCE,exposure_floor
2021-07-09,WIPRO,REDUCE,exposure_floor
2021-07-12,ADANIENT,EXIT,exposure_floor
2021-07-12,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-12,JSWSTEEL,REDUCE,exposure_floor
2021-07-12,POWERGRID,REDUCE,exposure_floor
2021-07-12,RELIANCE,REDUCE,exposure_floor
2021-07-12,WIPRO,REDUCE,exposure_floor
2021-07-13,ADANIENT,EXIT,exposure_floor
2021-07-13,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-13,JSWSTEEL,REDUCE,exposure_floor
2021-07-13,POWERGRID,REDUCE,exposure_floor
2021-07-13,RELIANCE,REDUCE,exposure_floor
2021-07-13,WIPRO,REDUCE,exposure_floor
2021-07-14,ADANIENT,EXIT,exposure_floor
2021-07-14,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-14,JSWSTEEL,REDUCE,exposure_floor
2021-07-14,POWERGRID,REDUCE,exposure_floor
2021-07-14,RELIANCE,REDUCE,exposure_floor
2021-07-15,ADANIENT,EXIT,exposure_floor
2021-07-15,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-15,COALINDIA,REDUCE,exposure_floor
2021-07-15,JSWSTEEL,REDUCE,exposure_floor
2021-07-15,ONGC,REDUCE,exposure_floor
2021-07-15,POWERGRID,REDUCE,exposure_floor
2021-07-15,RELIANCE,REDUCE,exposure_floor
2021-07-16,ADANIENT,EXIT,exposure_floor
2021-07-16,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-16,COALINDIA,REDUCE,exposure_floor
2021-07-16,EICHERMOT,REDUCE,exposure_floor
2021-07-16,JSWSTEEL,REDUCE,exposure_floor
2021-07-16,ONGC,REDUCE,exposure_floor
2021-07-16,POWERGRID,REDUCE,exposure_floor
2021-07-16,RELIANCE,REDUCE,exposure_floor
2021-07-19,ADANIENT,EXIT,exposure_floor
2021-07-19,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-19,COALINDIA,REDUCE,exposure_floor
2021-07-19,EICHERMOT,REDUCE,exposure_floor
2021-07-19,JSWSTEEL,REDUCE,exposure_floor
2021-07-19,MARUTI,EXIT,exposure_floor
2021-07-19,ONGC,REDUCE,exposure_floor
2021-07-19,RELIANCE,REDUCE,exposure_floor
2021-07-19,SHRIRAMFIN,REDUCE,exposure_floor
2021-07-20,ADANIENT,EXIT,exposure_floor
2021-07-20,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-20,COALINDIA,REDUCE,exposure_floor
2021-07-20,EICHERMOT,REDUCE,exposure_floor
2021-07-20,HDFCLIFE,EXIT,exposure_floor
2021-07-20,INDIGO,REDUCE,exposure_floor
2021-07-20,JSWSTEEL,REDUCE,exposure_floor
2021-07-20,ONGC,REDUCE,exposure_floor
2021-07-20,POWERGRID,REDUCE,exposure_floor
2021-07-20,RELIANCE,REDUCE,exposure_floor
2021-07-20,SHRIRAMFIN,REDUCE,exposure_floor
2021-07-22,ADANIENT,EXIT,exposure_floor
2021-07-22,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-22,CIPLA,REDUCE,exposure_floor
2021-07-22,COALINDIA,REDUCE,exposure_floor
2021-07-22,EICHERMOT,REDUCE,exposure_floor
2021-07-22,HDFCLIFE,EXIT,exposure_floor
2021-07-22,INDIGO,REDUCE,exposure_floor
2021-07-22,JSWSTEEL,REDUCE,exposure_floor
2021-07-22,ONGC,REDUCE,exposure_floor
2021-07-22,POWERGRID,REDUCE,exposure_floor
2021-07-23,ADANIENT,EXIT,exposure_floor
2021-07-23,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-23,CIPLA,REDUCE,exposure_floor
2021-07-23,COALINDIA,REDUCE,exposure_floor
2021-07-23,EICHERMOT,EXIT,exposure_floor
2021-07-23,HDFCLIFE,EXIT,exposure_floor
2021-07-23,INDIGO,REDUCE,exposure_floor
2021-07-23,JSWSTEEL,REDUCE,exposure_floor
2021-07-23,ONGC,REDUCE,exposure_floor
2021-07-23,POWERGRID,REDUCE,exposure_floor
2021-07-26,ADANIENT,EXIT,exposure_floor
2021-07-26,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-26,CIPLA,REDUCE,exposure_floor
2021-07-26,COALINDIA,REDUCE,exposure_floor
2021-07-26,EICHERMOT,EXIT,exposure_floor
2021-07-26,HDFCLIFE,EXIT,exposure_floor
2021-07-26,INDIGO,REDUCE,exposure_floor
2021-07-26,JSWSTEEL,REDUCE,exposure_floor
2021-07-26,ONGC,REDUCE,exposure_floor
2021-07-26,POWERGRID,REDUCE,exposure_floor
2021-07-27,ADANIENT,EXIT,exposure_floor
2021-07-27,AXISBANK,REDUCE,exposure_floor
2021-07-27,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-27,CIPLA,REDUCE,exposure_floor
2021-07-27,COALINDIA,REDUCE,exposure_floor
2021-07-27,DRREDDY,EXIT,exposure_floor
2021-07-27,EICHERMOT,EXIT,exposure_floor
2021-07-27,HDFCLIFE,EXIT,exposure_floor
2021-07-27,INDIGO,REDUCE,exposure_floor
2021-07-27,JSWSTEEL,REDUCE,exposure_floor
2021-07-27,ONGC,REDUCE,exposure_floor
2021-07-27,POWERGRID,REDUCE,exposure_floor
2021-07-28,ADANIENT,EXIT,exposure_floor
2021-07-28,AXISBANK,REDUCE,exposure_floor
2021-07-28,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-28,COALINDIA,REDUCE,exposure_floor
2021-07-28,DRREDDY,EXIT,exposure_floor
2021-07-28,EICHERMOT,EXIT,exposure_floor
2021-07-28,HDFCLIFE,EXIT,exposure_floor
2021-07-28,INDIGO,REDUCE,exposure_floor
2021-07-28,JSWSTEEL,REDUCE,exposure_floor
2021-07-28,MARUTI,EXIT,exposure_floor
2021-07-28,ONGC,REDUCE,exposure_floor
2021-07-28,POWERGRID,REDUCE,exposure_floor
2021-07-29,ADANIENT,EXIT,exposure_floor
2021-07-29,AXISBANK,REDUCE,exposure_floor
2021-07-29,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-29,COALINDIA,REDUCE,exposure_floor
2021-07-29,DRREDDY,EXIT,exposure_floor
2021-07-29,EICHERMOT,EXIT,exposure_floor
2021-07-29,HDFCLIFE,EXIT,exposure_floor
2021-07-29,INDIGO,REDUCE,exposure_floor
2021-07-29,MARUTI,EXIT,exposure_floor
2021-07-29,ONGC,REDUCE,exposure_floor
2021-07-29,POWERGRID,REDUCE,exposure_floor
2021-07-30,ADANIENT,EXIT,exposure_floor
2021-07-30,ASIANPAINT,REDUCE,exposure_floor
2021-07-30,AXISBANK,REDUCE,exposure_floor
2021-07-30,BAJAJ-AUTO,REDUCE,exposure_floor
2021-07-30,COALINDIA,REDUCE,exposure_floor
2021-07-30,DRREDDY,EXIT,exposure_floor
2021-07-30,EICHERMOT,EXIT,exposure_floor
2021-07-30,HDFCLIFE,EXIT,exposure_floor
2021-07-30,INDIGO,REDUCE,exposure_floor
2021-07-30,MARUTI,EXIT,exposure_floor
2021-07-30,ONGC,REDUCE,exposure_floor
2021-07-30,POWERGRID,REDUCE,exposure_floor
2021-08-02,ADANIENT,EXIT,exposure_floor
2021-08-02,ASIANPAINT,REDUCE,exposure_floor
2021-08-02,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-02,COALINDIA,REDUCE,exposure_floor
2021-08-02,DRREDDY,EXIT,exposure_floor
2021-08-02,EICHERMOT,EXIT,exposure_floor
2021-08-02,HDFCLIFE,EXIT,exposure_floor
2021-08-02,INDIGO,REDUCE,exposure_floor
2021-08-02,MARUTI,EXIT,exposure_floor
2021-08-02,ONGC,REDUCE,exposure_floor
2021-08-02,POWERGRID,REDUCE,exposure_floor
2021-08-03,ADANIENT,EXIT,exposure_floor
2021-08-03,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-03,COALINDIA,REDUCE,exposure_floor
2021-08-03,DRREDDY,EXIT,exposure_floor
2021-08-03,EICHERMOT,EXIT,exposure_floor
2021-08-03,HDFCLIFE,EXIT,exposure_floor
2021-08-03,INDIGO,REDUCE,exposure_floor
2021-08-03,MARUTI,EXIT,exposure_floor
2021-08-03,ONGC,REDUCE,exposure_floor
2021-08-03,POWERGRID,REDUCE,exposure_floor
2021-08-04,ADANIENT,EXIT,exposure_floor
2021-08-04,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-04,COALINDIA,REDUCE,exposure_floor
2021-08-04,DRREDDY,EXIT,exposure_floor
2021-08-04,EICHERMOT,EXIT,exposure_floor
2021-08-04,HDFCLIFE,EXIT,exposure_floor
2021-08-04,INDIGO,REDUCE,exposure_floor
2021-08-04,MARUTI,EXIT,exposure_floor
2021-08-04,ONGC,REDUCE,exposure_floor
2021-08-04,POWERGRID,REDUCE,exposure_floor
2021-08-05,ADANIENT,EXIT,exposure_floor
2021-08-05,ASIANPAINT,REDUCE,exposure_floor
2021-08-05,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-05,COALINDIA,REDUCE,exposure_floor
2021-08-05,DRREDDY,EXIT,exposure_floor
2021-08-05,EICHERMOT,EXIT,exposure_floor
2021-08-05,HDFCLIFE,EXIT,exposure_floor
2021-08-05,INDIGO,REDUCE,exposure_floor
2021-08-05,MARUTI,EXIT,exposure_floor
2021-08-05,NTPC,REDUCE,exposure_floor
2021-08-05,ONGC,REDUCE,exposure_floor
2021-08-05,POWERGRID,REDUCE,exposure_floor
2021-08-06,ADANIENT,REDUCE,exposure_floor
2021-08-06,ASIANPAINT,REDUCE,exposure_floor
2021-08-06,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-06,COALINDIA,REDUCE,exposure_floor
2021-08-06,DRREDDY,EXIT,exposure_floor
2021-08-06,EICHERMOT,EXIT,exposure_floor
2021-08-06,HDFCLIFE,EXIT,exposure_floor
2021-08-06,INDIGO,EXIT,exposure_floor
2021-08-06,MARUTI,EXIT,exposure_floor
2021-08-06,NTPC,REDUCE,exposure_floor
2021-08-06,ONGC,REDUCE,exposure_floor
2021-08-06,POWERGRID,REDUCE,exposure_floor
2021-08-06,RELIANCE,REDUCE,exposure_floor
2021-08-09,ASIANPAINT,REDUCE,exposure_floor
2021-08-09,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-09,COALINDIA,REDUCE,exposure_floor
2021-08-09,DRREDDY,EXIT,exposure_floor
2021-08-09,EICHERMOT,EXIT,exposure_floor
2021-08-09,GRASIM,REDUCE,exposure_floor
2021-08-09,HDFCLIFE,EXIT,exposure_floor
2021-08-09,INDIGO,EXIT,exposure_floor
2021-08-09,MARUTI,EXIT,exposure_floor
2021-08-09,NTPC,REDUCE,exposure_floor
2021-08-09,ONGC,REDUCE,exposure_floor
2021-08-09,POWERGRID,REDUCE,exposure_floor
2021-08-09,RELIANCE,REDUCE,exposure_floor
2021-08-10,ASIANPAINT,REDUCE,exposure_floor
2021-08-10,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-10,COALINDIA,REDUCE,exposure_floor
2021-08-10,DRREDDY,EXIT,exposure_floor
2021-08-10,EICHERMOT,EXIT,exposure_floor
2021-08-10,GRASIM,REDUCE,exposure_floor
2021-08-10,HDFCLIFE,EXIT,exposure_floor
2021-08-10,INDIGO,EXIT,exposure_floor
2021-08-10,MARUTI,EXIT,exposure_floor
2021-08-10,NTPC,REDUCE,exposure_floor
2021-08-10,ONGC,REDUCE,exposure_floor
2021-08-10,POWERGRID,REDUCE,exposure_floor
2021-08-10,RELIANCE,REDUCE,exposure_floor
2021-08-10,SHRIRAMFIN,EXIT,exposure_floor
2021-08-10,SBIN,REDUCE,exposure_floor
2021-08-11,ADANIENT,EXIT,exposure_floor
2021-08-11,ASIANPAINT,REDUCE,exposure_floor
2021-08-11,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-11,COALINDIA,REDUCE,exposure_floor
2021-08-11,DRREDDY,EXIT,exposure_floor
2021-08-11,EICHERMOT,EXIT,exposure_floor
2021-08-11,GRASIM,REDUCE,exposure_floor
2021-08-11,HDFCLIFE,EXIT,exposure_floor
2021-08-11,INDIGO,EXIT,exposure_floor
2021-08-11,MARUTI,EXIT,exposure_floor
2021-08-11,NTPC,REDUCE,exposure_floor
2021-08-11,ONGC,REDUCE,exposure_floor
2021-08-11,POWERGRID,REDUCE,exposure_floor
2021-08-11,RELIANCE,REDUCE,exposure_floor
2021-08-11,SHRIRAMFIN,EXIT,exposure_floor
2021-08-11,SBIN,REDUCE,exposure_floor
2021-08-12,ADANIENT,EXIT,exposure_floor
2021-08-12,ASIANPAINT,REDUCE,exposure_floor
2021-08-12,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-12,COALINDIA,REDUCE,exposure_floor
2021-08-12,DRREDDY,EXIT,exposure_floor
2021-08-12,EICHERMOT,EXIT,exposure_floor
2021-08-12,GRASIM,REDUCE,exposure_floor
2021-08-12,HDFCLIFE,EXIT,exposure_floor
2021-08-12,INDIGO,EXIT,exposure_floor
2021-08-12,MARUTI,EXIT,exposure_floor
2021-08-12,ONGC,REDUCE,exposure_floor
2021-08-12,RELIANCE,REDUCE,exposure_floor
2021-08-12,SBIN,REDUCE,exposure_floor
2021-08-13,ADANIENT,EXIT,exposure_floor
2021-08-13,ASIANPAINT,REDUCE,exposure_floor
2021-08-13,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-13,COALINDIA,REDUCE,exposure_floor
2021-08-13,DRREDDY,EXIT,exposure_floor
2021-08-13,EICHERMOT,EXIT,exposure_floor
2021-08-13,GRASIM,REDUCE,exposure_floor
2021-08-13,HDFCLIFE,EXIT,exposure_floor
2021-08-13,INDIGO,EXIT,exposure_floor
2021-08-13,MARUTI,EXIT,exposure_floor
2021-08-13,ONGC,REDUCE,exposure_floor
2021-08-13,RELIANCE,REDUCE,exposure_floor
2021-08-13,SBIN,REDUCE,exposure_floor
2021-08-13,TRENT,REDUCE,exposure_floor
2021-08-16,ADANIENT,EXIT,exposure_floor
2021-08-16,ASIANPAINT,REDUCE,exposure_floor
2021-08-16,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-16,COALINDIA,REDUCE,exposure_floor
2021-08-16,DRREDDY,EXIT,exposure_floor
2021-08-16,EICHERMOT,EXIT,exposure_floor
2021-08-16,GRASIM,REDUCE,exposure_floor
2021-08-16,HDFCLIFE,EXIT,exposure_floor
2021-08-16,INDIGO,EXIT,exposure_floor
2021-08-16,MARUTI,EXIT,exposure_floor
2021-08-16,ONGC,REDUCE,exposure_floor
2021-08-16,SBIN,REDUCE,exposure_floor
2021-08-16,TRENT,REDUCE,exposure_floor
2021-08-17,ADANIENT,EXIT,exposure_floor
2021-08-17,ASIANPAINT,REDUCE,exposure_floor
2021-08-17,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-17,COALINDIA,REDUCE,exposure_floor
2021-08-17,DRREDDY,EXIT,exposure_floor
2021-08-17,EICHERMOT,EXIT,exposure_floor
2021-08-17,GRASIM,REDUCE,exposure_floor
2021-08-17,HDFCLIFE,EXIT,exposure_floor
2021-08-17,INDIGO,EXIT,exposure_floor
2021-08-17,MARUTI,EXIT,exposure_floor
2021-08-17,NTPC,REDUCE,exposure_floor
2021-08-17,ONGC,REDUCE,exposure_floor
2021-08-17,SBIN,REDUCE,exposure_floor
2021-08-17,TRENT,REDUCE,exposure_floor
2021-08-18,ADANIENT,EXIT,exposure_floor
2021-08-18,ASIANPAINT,REDUCE,exposure_floor
2021-08-18,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-18,COALINDIA,REDUCE,exposure_floor
2021-08-18,DRREDDY,EXIT,exposure_floor
2021-08-18,EICHERMOT,EXIT,exposure_floor
2021-08-18,GRASIM,REDUCE,exposure_floor
2021-08-18,HDFCLIFE,EXIT,exposure_floor
2021-08-18,INDIGO,EXIT,exposure_floor
2021-08-18,MARUTI,EXIT,exposure_floor
2021-08-18,NTPC,REDUCE,exposure_floor
2021-08-18,ONGC,REDUCE,exposure_floor
2021-08-18,SBIN,REDUCE,exposure_floor
2021-08-18,TRENT,REDUCE,exposure_floor
2021-08-20,ADANIENT,EXIT,exposure_floor
2021-08-20,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-20,COALINDIA,EXIT,exposure_floor
2021-08-20,DRREDDY,EXIT,exposure_floor
2021-08-20,EICHERMOT,EXIT,exposure_floor
2021-08-20,GRASIM,REDUCE,exposure_floor
2021-08-20,HDFCLIFE,EXIT,exposure_floor
2021-08-20,INDIGO,EXIT,exposure_floor
2021-08-20,JSWSTEEL,REDUCE,exposure_floor
2021-08-20,MARUTI,EXIT,exposure_floor
2021-08-20,NTPC,REDUCE,exposure_floor
2021-08-20,ONGC,REDUCE,exposure_floor
2021-08-20,SBIN,REDUCE,exposure_floor
2021-08-23,ADANIENT,EXIT,exposure_floor
2021-08-23,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-23,COALINDIA,EXIT,exposure_floor
2021-08-23,DRREDDY,EXIT,exposure_floor
2021-08-23,EICHERMOT,EXIT,exposure_floor
2021-08-23,GRASIM,REDUCE,exposure_floor
2021-08-23,INDIGO,EXIT,exposure_floor
2021-08-23,JSWSTEEL,REDUCE,exposure_floor
2021-08-23,MARUTI,EXIT,exposure_floor
2021-08-23,NTPC,REDUCE,exposure_floor
2021-08-23,ONGC,REDUCE,exposure_floor
2021-08-23,POWERGRID,REDUCE,exposure_floor
2021-08-23,TRENT,REDUCE,exposure_floor
2021-08-24,ADANIENT,EXIT,exposure_floor
2021-08-24,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-24,COALINDIA,EXIT,exposure_floor
2021-08-24,DRREDDY,EXIT,exposure_floor
2021-08-24,EICHERMOT,EXIT,exposure_floor
2021-08-24,GRASIM,REDUCE,exposure_floor
2021-08-24,INDIGO,EXIT,exposure_floor
2021-08-24,JSWSTEEL,REDUCE,exposure_floor
2021-08-24,MARUTI,EXIT,exposure_floor
2021-08-24,NTPC,REDUCE,exposure_floor
2021-08-24,ONGC,REDUCE,exposure_floor
2021-08-24,POWERGRID,REDUCE,exposure_floor
2021-08-24,TRENT,REDUCE,exposure_floor
2021-08-25,ADANIENT,EXIT,exposure_floor
2021-08-25,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-25,COALINDIA,EXIT,exposure_floor
2021-08-25,DRREDDY,EXIT,exposure_floor
2021-08-25,EICHERMOT,EXIT,exposure_floor
2021-08-25,GRASIM,REDUCE,exposure_floor
2021-08-25,INDIGO,EXIT,exposure_floor
2021-08-25,JSWSTEEL,REDUCE,exposure_floor
2021-08-25,MARUTI,EXIT,exposure_floor
2021-08-25,NTPC,REDUCE,exposure_floor
2021-08-25,ONGC,REDUCE,exposure_floor
2021-08-25,POWERGRID,REDUCE,exposure_floor
2021-08-26,ADANIENT,EXIT,exposure_floor
2021-08-26,BAJAJ-AUTO,REDUCE,exposure_floor
2021-08-26,COALINDIA,EXIT,exposure_floor
2021-08-26,DRREDDY,EXIT,exposure_floor
2021-08-26,EICHERMOT,EXIT,exposure_floor
2021-08-26,GRASIM,REDUCE,exposure_floor
2021-08-26,INDIGO,EXIT,exposure_floor
2021-08-26,JSWSTEEL,REDUCE,exposure_floor
2021-08-26,MARUTI,EXIT,exposure_floor
2021-08-26,NTPC,REDUCE,exposure_floor
2021-08-26,ONGC,REDUCE,exposure_floor
2021-08-26,POWERGRID,REDUCE,exposure_floor
2021-08-27,ADANIENT,EXIT,exposure_floor
2021-08-27,COALINDIA,EXIT,exposure_floor
2021-08-27,DRREDDY,EXIT,exposure_floor
2021-08-27,EICHERMOT,EXIT,exposure_floor
2021-08-27,GRASIM,REDUCE,exposure_floor
2021-08-27,INDIGO,EXIT,exposure_floor
2021-08-27,JSWSTEEL,REDUCE,exposure_floor
2021-08-27,MARUTI,EXIT,exposure_floor
2021-08-27,NTPC,REDUCE,exposure_floor
2021-08-27,ONGC,REDUCE,exposure_floor
2021-08-27,POWERGRID,REDUCE,exposure_floor
2021-08-30,ADANIENT,REDUCE,exposure_floor
2021-08-30,DRREDDY,EXIT,exposure_floor
2021-08-30,EICHERMOT,EXIT,exposure_floor
2021-08-30,GRASIM,REDUCE,exposure_floor
2021-08-30,INDIGO,EXIT,exposure_floor
2021-08-30,JSWSTEEL,REDUCE,exposure_floor
2021-08-30,MARUTI,EXIT,exposure_floor
2021-08-30,NTPC,REDUCE,exposure_floor
2021-08-30,ONGC,REDUCE,exposure_floor
2021-08-30,POWERGRID,REDUCE,exposure_floor
2021-08-31,ADANIENT,REDUCE,exposure_floor
2021-08-31,EICHERMOT,EXIT,exposure_floor
2021-08-31,GRASIM,REDUCE,exposure_floor
2021-08-31,INDIGO,REDUCE,exposure_floor
2021-08-31,JSWSTEEL,REDUCE,exposure_floor
2021-08-31,MARUTI,EXIT,exposure_floor
2021-08-31,NTPC,REDUCE,exposure_floor
2021-08-31,ONGC,REDUCE,exposure_floor
2021-08-31,POWERGRID,REDUCE,exposure_floor
2021-09-01,ADANIENT,REDUCE,exposure_floor
2021-09-01,EICHERMOT,EXIT,exposure_floor
2021-09-01,GRASIM,REDUCE,exposure_floor
2021-09-01,JSWSTEEL,REDUCE,exposure_floor
2021-09-01,MARUTI,EXIT,exposure_floor
2021-09-01,NTPC,REDUCE,exposure_floor
2021-09-01,ONGC,REDUCE,exposure_floor
2021-09-01,POWERGRID,REDUCE,exposure_floor
2021-09-02,ADANIENT,REDUCE,exposure_floor
2021-09-02,EICHERMOT,EXIT,exposure_floor
2021-09-02,GRASIM,REDUCE,exposure_floor
2021-09-02,JSWSTEEL,REDUCE,exposure_floor
2021-09-02,MARUTI,EXIT,exposure_floor
2021-09-02,NTPC,REDUCE,exposure_floor
2021-09-02,ONGC,REDUCE,exposure_floor
2021-09-02,POWERGRID,REDUCE,exposure_floor
2021-09-03,ADANIENT,REDUCE,exposure_floor
2021-09-03,EICHERMOT,EXIT,exposure_floor
2021-09-03,GRASIM,REDUCE,exposure_floor
2021-09-03,JSWSTEEL,REDUCE,exposure_floor
2021-09-03,MARUTI,EXIT,exposure_floor
2021-09-03,NTPC,REDUCE,exposure_floor
2021-09-03,ONGC,REDUCE,exposure_floor
2021-09-03,POWERGRID,REDUCE,exposure_floor
2021-09-06,ADANIENT,REDUCE,exposure_floor
2021-09-06,EICHERMOT,EXIT,exposure_floor
2021-09-06,GRASIM,REDUCE,exposure_floor
2021-09-06,JSWSTEEL,REDUCE,exposure_floor
2021-09-06,MARUTI,EXIT,exposure_floor
2021-09-06,NTPC,REDUCE,exposure_floor
2021-09-06,ONGC,REDUCE,exposure_floor
2021-09-06,POWERGRID,REDUCE,exposure_floor
2021-09-07,ADANIENT,REDUCE,exposure_floor
2021-09-07,EICHERMOT,EXIT,exposure_floor
2021-09-07,GRASIM,REDUCE,exposure_floor
2021-09-07,JSWSTEEL,REDUCE,exposure_floor
2021-09-07,MARUTI,EXIT,exposure_floor
2021-09-07,NTPC,REDUCE,exposure_floor
2021-09-07,ONGC,REDUCE,exposure_floor
2021-09-07,POWERGRID,REDUCE,exposure_floor
2021-09-08,ADANIENT,REDUCE,exposure_floor
2021-09-08,EICHERMOT,EXIT,exposure_floor
2021-09-08,GRASIM,REDUCE,exposure_floor
2021-09-08,JSWSTEEL,REDUCE,exposure_floor
2021-09-08,MARUTI,EXIT,exposure_floor
2021-09-08,NTPC,REDUCE,exposure_floor
2021-09-08,ONGC,REDUCE,exposure_floor
